trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2001,False,"{'a': 0.002, 'e': 0.018279044217825845}",20,6,24.273803987924246,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.002, 'e': 0.01824252266311874}",30,7,37.83015984076306,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.002, 'e': 0.01820607407852663}",20,9,20.921127893731757,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.002, 'e': 0.0181696983182551}",30,9,31.816922142427508,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.002, 'e': 0.018133395236801075}",30,10,26.799608314653135,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.002, 'e': 0.018097164688952158}",20,9,16.32863456283814,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.002, 'e': 0.018061006529786143}",20,8,18.762816949129526,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.002, 'e': 0.01802492061467033}",20,4,27.458638382630195,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.002, 'e': 0.017988906799261007}",20,5,25.260997732345906,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.002, 'e': 0.01795296493950285}",25,19,10.49719647895522,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2011,False,"{'a': 0.002, 'e': 0.017917094891628405}",25,2,22.112347019656408,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2012,False,"{'a': 0.002, 'e': 0.017881296512157415}",25,11,25.64747913110941,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.002, 'e': 0.017845569657896316}",25,15,17.952089741941556,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.002, 'e': 0.017809914185937626}",25,7,29.255916535223353,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.002, 'e': 0.01777432995365944}",25,12,24.34252742653764,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.002, 'e': 0.017738816818724773}",30,9,41.10964415992574,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'a': 0.002, 'e': 0.017703374639081032}",20,15,7.540327287228601,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.002, 'e': 0.01766800327295943}",20,9,5.524055672658913,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2019,False,"{'a': 0.002, 'e': 0.0176327025788745}",20,9,19.484090410989314,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.002, 'e': 0.017597472415623393}",20,7,21.751589786483184,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.002, 'e': 0.017562312642285412}",20,9,17.803312717431535,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.002, 'e': 0.0175272231182214}",20,13,12.71553760451881,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2023,False,"{'a': 0.002, 'e': 0.017492203703073247}",30,15,31.745517588671245,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2024,False,"{'a': 0.002, 'e': 0.01745725425676323}",20,13,13.215206116421935,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.002, 'e': 0.017422374639493515}",20,0,23.33518281122098,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2026,False,"{'a': 0.002, 'e': 0.017387564711745573}",20,6,22.927305234817528,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.002, 'e': 0.017352824334279676}",35,15,39.718774458290206,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.002, 'e': 0.017318153368134255}",20,10,19.385030988557236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.002, 'e': 0.017283551674625395}",25,13,21.02585980137556,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.002, 'e': 0.017249019115346265}",20,13,15.360457252522398,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.002, 'e': 0.017214555552166607}",25,3,16.408711747273564,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2032,False,"{'a': 0.002, 'e': 0.017180160847232114}",25,14,18.30655812256419,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.002, 'e': 0.017145834862963918}",20,14,6.528798700331146,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.002, 'e': 0.017111577462058016}",30,19,20.94483924685255,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.002, 'e': 0.017077388507484793}",25,17,14.024526863918299,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.002, 'e': 0.017043267862488373}",20,6,25.252131115938315,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.002, 'e': 0.017009215390586124}",20,11,16.478282016626817,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.002, 'e': 0.016975230955568105}",30,13,30.030013230600193,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'a': 0.002, 'e': 0.016941314421496552}",25,11,17.160348157400524,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2040,False,"{'a': 0.002, 'e': 0.01690746565270528}",20,0,32.09981721094629,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2041,False,"{'a': 0.002, 'e': 0.016873684513799156}",20,0,32.07370434338152,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.002, 'e': 0.01683997086965357}",20,14,9.292911942781377,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'a': 0.002, 'e': 0.016806324585413937}",30,20,16.13853687616707,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.002, 'e': 0.016772745526495048}",25,16,15.21393950419381,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.002, 'e': 0.016739233558580632}",20,12,4.606555958273834,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'a': 0.002, 'e': 0.016705788547622755}",25,7,29.90421511929645,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.002, 'e': 0.016672410359841357}",20,3,26.973420366660044,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.002, 'e': 0.016639098861723624}",25,0,36.63607717324118,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2049,False,"{'a': 0.002, 'e': 0.01660585392002353}",20,12,16.319315323800947,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.002, 'e': 0.016572675401761255}",25,11,28.45860949782294,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2051,False,"{'a': 0.002, 'e': 0.016539563174222668}",25,2,32.312895742073295,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.002, 'e': 0.016506517104958845}",20,6,25.276998974140152,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2053,False,"{'a': 0.002, 'e': 0.01647353706178545}",25,10,28.028127059169893,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.002, 'e': 0.01644062291278227}",35,9,47.848412225225694,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.002, 'e': 0.016407774526292645}",20,8,20.57916756557411,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2056,False,"{'a': 0.002, 'e': 0.01637499177092302}",25,19,11.470839665577751,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2057,False,"{'a': 0.002, 'e': 0.016342274515542307}",25,10,28.657227962151474,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.002, 'e': 0.01630962262928145}",20,14,11.089078866167057,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.002, 'e': 0.016277035981532836}",20,13,9.317920945229016,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2060,False,"{'a': 0.002, 'e': 0.01624451444194987}",25,15,19.86293363109182,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2061,False,"{'a': 0.002, 'e': 0.016212057880446332}",20,8,18.46963265652822,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.002, 'e': 0.01617966616719593}",25,7,28.399450452147768,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.002, 'e': 0.016147339172631756}",30,20,21.160435570822354,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.002, 'e': 0.016115076767445814}",20,10,20.09189196698744,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2065,False,"{'a': 0.002, 'e': 0.016082878822588433}",30,16,24.37911885853043,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.002, 'e': 0.016050745209267785}",25,13,8.170601259356877,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2067,False,"{'a': 0.002, 'e': 0.016018675798949358}",25,12,2.0802808730930926,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
2068,False,"{'a': 0.002, 'e': 0.0159866704633555}",25,17,13.90163353105544,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.002, 'e': 0.015954729074464814}",20,14,12.428074470383699,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2070,False,"{'a': 0.002, 'e': 0.015922851504511698}",25,0,44.51348202938108,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2071,False,"{'a': 0.002, 'e': 0.015891037625985815}",20,6,20.164240036238045,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2072,False,"{'a': 0.002, 'e': 0.015859287311631637}",20,6,23.457179255398525,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.002, 'e': 0.015827600434447853}",20,10,17.795346767937637,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.002, 'e': 0.01579597686768691}",25,13,14.494347539020012,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.002, 'e': 0.015764416484854486}",30,18,22.349876885264692,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.002, 'e': 0.015732919159709032}",25,17,15.69713347866586,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2077,False,"{'a': 0.002, 'e': 0.015701484766261195}",30,12,29.449578379884173,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.002, 'e': 0.01567011317877336}",25,17,15.912247642547808,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2079,False,"{'a': 0.002, 'e': 0.015638804271759118}",20,8,19.716936661032147,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.002, 'e': 0.01560755791998283}",30,18,21.649047812662783,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2081,False,"{'a': 0.002, 'e': 0.015576373998459032}",30,17,23.247808459028146,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2082,False,"{'a': 0.002, 'e': 0.015545252382451996}",30,14,27.62296147972705,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.002, 'e': 0.015514192947475202}",30,8,27.726499912298816,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2084,False,"{'a': 0.002, 'e': 0.015483195569290899}",20,13,12.571280411067626,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.002, 'e': 0.015452260123909515}",25,13,22.797725525299576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2086,False,"{'a': 0.002, 'e': 0.015421386487589232}",20,11,17.379606705978116,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2087,False,"{'a': 0.002, 'e': 0.015390574536835447}",35,18,28.36181859054329,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2088,False,"{'a': 0.002, 'e': 0.015359824148400343}",20,3,29.84523688170382,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.002, 'e': 0.015329135199282314}",20,4,25.941838684239162,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.002, 'e': 0.015298507566725518}",20,4,26.743591330652727,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.002, 'e': 0.015267941128219376}",20,0,30.66810724724699,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2092,False,"{'a': 0.002, 'e': 0.015237435761498117}",25,11,27.009428644683354,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.002, 'e': 0.015206991344540219}",35,21,25.80156191356147,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.002, 'e': 0.015176607755567978}",25,18,14.337120946021628,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.002, 'e': 0.01514628487304698}",20,12,14.32946356416678,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2096,False,"{'a': 0.002, 'e': 0.015116022575685681}",20,15,10.773720015479796,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.002, 'e': 0.01508582074243484}",20,15,9.744677009147678,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.002, 'e': 0.015055679252487086}",20,12,12.645818779367726,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.002, 'e': 0.0150255979852764}",20,10,16.408941521562017,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.002, 'e': 0.014995576820477703}",30,17,20.059157038921036,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2101,False,"{'a': 0.002, 'e': 0.014965615638006283}",20,16,7.189832600960903,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.002, 'e': 0.014935714318017369}",20,14,10.742817310804275,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.002, 'e': 0.014905872740905627}",20,8,-20.795151730284758,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2104,False,"{'a': 0.002, 'e': 0.014876090787304737}",20,11,16.6609887689091,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.002, 'e': 0.014846368338086832}",30,2,35.52081937881235,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.002, 'e': 0.014816705274362072}",20,10,19.428396789465594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.002, 'e': 0.014787101477478155}",30,18,20.83526742555935,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.002, 'e': 0.014757556829019875}",25,14,18.067996796372856,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.002, 'e': 0.014728071210808588}",20,14,10.836616576636452,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.002, 'e': 0.014698644504901784}",25,20,11.012751463086188,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2111,False,"{'a': 0.002, 'e': 0.014669276593592582}",30,19,20.607382847385566,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.002, 'e': 0.014639967359409327}",20,6,27.826522054778952,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2113,False,"{'a': 0.002, 'e': 0.01461071668511503}",25,18,10.323465678887157,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2114,False,"{'a': 0.002, 'e': 0.014581524453706954}",20,0,24.75910677120014,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2115,False,"{'a': 0.002, 'e': 0.014552390548416123}",25,19,0.8587425645737747,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2116,False,"{'a': 0.002, 'e': 0.0145233148527069}",25,12,18.675688317169055,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.002, 'e': 0.014494297250276454}",20,12,15.453629165642521,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2118,False,"{'a': 0.002, 'e': 0.014465337625054335}",20,5,25.897660477648316,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2119,False,"{'a': 0.002, 'e': 0.014436435861201989}",25,10,21.580248283049194,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2120,False,"{'a': 0.002, 'e': 0.01440759184311235}",30,13,28.879752095378056,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2121,False,"{'a': 0.002, 'e': 0.014378805455409293}",30,16,28.932278153888845,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2122,False,"{'a': 0.002, 'e': 0.01435007658294723}",20,14,11.122283286627914,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2123,False,"{'a': 0.002, 'e': 0.01432140511081062}",25,0,36.98395357099728,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2124,False,"{'a': 0.002, 'e': 0.014292790924313561}",20,12,13.623657054932206,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2125,False,"{'a': 0.002, 'e': 0.014264233908999256}",20,0,30.17319110203198,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2126,False,"{'a': 0.002, 'e': 0.014235733950639606}",20,6,26.574520512001865,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2127,False,"{'a': 0.002, 'e': 0.014207290935234726}",20,10,16.2831732620285,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2128,False,"{'a': 0.002, 'e': 0.014178904749012544}",20,13,12.448445779656083,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2129,False,"{'a': 0.002, 'e': 0.014150575278428262}",25,10,24.72061606357748,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2130,False,"{'a': 0.002, 'e': 0.014122302410163962}",20,8,22.03090937706524,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2131,False,"{'a': 0.002, 'e': 0.01409408603112812}",20,12,16.71440206044182,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2132,False,"{'a': 0.002, 'e': 0.014065926028455205}",20,0,33.26729159924126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2133,False,"{'a': 0.002, 'e': 0.014037822289505161}",20,15,9.880568409862832,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2134,False,"{'a': 0.002, 'e': 0.01400977470186299}",20,10,14.71020557550174,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.002, 'e': 0.013981783153338296}",25,14,21.790221455025673,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2136,False,"{'a': 0.002, 'e': 0.013953847531964868}",25,2,37.405047735586855,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2137,False,"{'a': 0.002, 'e': 0.013925967726000174}",25,0,28.07856310811611,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2138,False,"{'a': 0.002, 'e': 0.013898143623924953}",20,8,25.77206491925378,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2139,False,"{'a': 0.002, 'e': 0.013870375114442744}",20,8,25.066470018145047,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2140,False,"{'a': 0.002, 'e': 0.013842662086479501}",20,14,12.138717489454411,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2141,False,"{'a': 0.002, 'e': 0.01381500442918306}",20,16,6.925186447231715,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2142,False,"{'a': 0.002, 'e': 0.013787402031922757}",20,4,32.284404070013544,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.002, 'e': 0.01375985478428895}",30,18,22.712531680213335,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2144,False,"{'a': 0.002, 'e': 0.01373236257609264}",25,0,44.46954907880806,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2145,False,"{'a': 0.002, 'e': 0.013704925297364945}",20,10,16.313608992212398,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2146,False,"{'a': 0.002, 'e': 0.013677542838356711}",25,12,24.15623773463979,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2147,False,"{'a': 0.002, 'e': 0.013650215089538058}",20,9,15.510358173623636,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2148,False,"{'a': 0.002, 'e': 0.013622941941597973}",25,10,29.8007417459748,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2149,False,"{'a': 0.002, 'e': 0.013595723285443818}",20,9,22.61822550800624,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2150,False,"{'a': 0.002, 'e': 0.013568559012200934}",20,16,7.79178355745465,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2151,False,"{'a': 0.002, 'e': 0.013541449013212178}",20,9,7.128472296821322,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2152,False,"{'a': 0.002, 'e': 0.013514393180037542}",20,15,8.632827194204223,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2153,False,"{'a': 0.002, 'e': 0.013487391404453644}",20,9,19.967730683432006,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2154,False,"{'a': 0.002, 'e': 0.013460443578453348}",20,9,17.239854769415377,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2155,False,"{'a': 0.002, 'e': 0.013433549594245302}",20,5,24.57827427154994,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2156,False,"{'a': 0.002, 'e': 0.013406709344253556}",25,7,27.741464186776852,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.002, 'e': 0.01337992272111706}",25,19,12.737646134118148,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2158,False,"{'a': 0.002, 'e': 0.013353189617689292}",20,10,3.0281798186921334,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2159,False,"{'a': 0.002, 'e': 0.013326509927037785}",20,12,16.36857159695763,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2160,False,"{'a': 0.002, 'e': 0.013299883542443767}",25,20,8.098744235278039,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2161,False,"{'a': 0.002, 'e': 0.013273310357401653}",25,0,-11.541374817809157,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2162,False,"{'a': 0.002, 'e': 0.013246790265618666}",20,0,27.96023135855579,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2163,False,"{'a': 0.002, 'e': 0.013220323161014392}",30,16,25.173465026941784,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.002, 'e': 0.0131939089377204}",20,6,13.197999349720739,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2165,False,"{'a': 0.002, 'e': 0.013167547490079751}",20,10,19.857311460861563,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2166,False,"{'a': 0.002, 'e': 0.01314123871264662}",25,0,36.413053629391406,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2167,False,"{'a': 0.002, 'e': 0.013114982500185848}",20,14,11.401490808652792,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2168,False,"{'a': 0.002, 'e': 0.013088778747672577}",20,9,22.762754430570087,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2169,False,"{'a': 0.002, 'e': 0.013062627350291747}",20,11,20.71639368899961,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2170,False,"{'a': 0.002, 'e': 0.013036528203437736}",20,13,13.234726823932393,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2171,False,"{'a': 0.002, 'e': 0.013010481202713909}",20,14,9.33787005718286,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2172,False,"{'a': 0.002, 'e': 0.012984486243932251}",20,16,9.240890823333565,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.002, 'e': 0.012958543223112882}",30,15,26.564425161157544,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2174,False,"{'a': 0.002, 'e': 0.012932652036483683}",20,11,10.507664620456286,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2175,False,"{'a': 0.002, 'e': 0.012906812580479862}",20,13,6.322668553615204,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2176,False,"{'a': 0.002, 'e': 0.012881024751743584}",30,15,30.105347866077608,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2177,False,"{'a': 0.002, 'e': 0.012855288447123487}",20,11,14.38419804649763,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2178,False,"{'a': 0.002, 'e': 0.01282960356367432}",25,18,13.090667321952417,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2179,False,"{'a': 0.002, 'e': 0.012803969998656512}",25,18,16.939648431118083,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2180,False,"{'a': 0.002, 'e': 0.01277838764953576}",25,10,29.06197865408983,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2181,False,"{'a': 0.002, 'e': 0.012752856413982657}",20,10,16.06018327604391,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2182,False,"{'a': 0.002, 'e': 0.012727376189872212}",20,12,14.804352918649272,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2183,False,"{'a': 0.002, 'e': 0.012701946875283497}",25,17,14.727851308570406,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
